snapshot_id,floor_id,modality,mean,max,slope,variance,zScoreVsHistory,label
snapshot_1203,floor_1203,Temperature,23.6462,24.701,-0.1274,3.6621,1.3719,Normal
snapshot_1203,floor_1203,Power,0.2769,0.5159,0.1479,0.3053,-0.8206,Normal
snapshot_1203,floor_1203,Humidity,18.3158,30.2001,0.0735,11.7722,-5.3368,Normal
snapshot_1203,floor_1203,Motion,0.1184,0.2948,-0.029,0.2993,-0.3165,Normal
snapshot_1203,floor_1203,CO2,580.0285,763.369,0.0872,137.6237,2.1671,Normal
snapshot_1203,floor_1203,Temperature,20.7116,21.9335,0.1529,2.9621,-1.0737,Normal
snapshot_1203,floor_1203,Smoke,0.0007,0.0098,0.0327,0.0359,-1.9308,Normal
snapshot_1203,floor_1203,Motion,0.3016,0.5494,-0.109,0.215,1.5159,Normal
snapshot_1203,floor_1203,CO2,330.0804,489.6841,-0.0789,139.0927,-1.9987,Normal
snapshot_1203,floor_1203,Humidity,44.5945,72.2302,-0.139,14.9593,-0.0811,Normal
snapshot_1203,floor_1203,Temperature,21.7076,23.8922,-0.0698,2.46,-0.2437,Normal
snapshot_1203,floor_1203,Motion,0.0322,0.2592,-0.0443,0.1868,-1.178,Normal
snapshot_1203,floor_1203,CO2,665.4037,862.1311,-0.0965,162.1307,3.5901,Normal
snapshot_1203,floor_1203,Smoke,0.0105,0.0183,0.0749,0.0227,-0.9524,Normal
snapshot_1203,floor_1203,Temperature,18.2522,19.3293,0.1266,2.0076,-3.1232,Normal
snapshot_1203,floor_1203,Humidity,34.2373,46.8396,0.0928,16.8807,-2.1525,Normal
snapshot_1203,floor_1203,CO2,802.9128,808.6811,0.0719,148.3697,5.8819,Normal
snapshot_1203,floor_1203,Motion,-0.3405,-0.3231,0.0758,0.1477,-4.9051,Normal
snapshot_1203,floor_1203,Power,0.8908,0.9549,-0.0682,0.4542,3.2723,Normal
snapshot_1203,floor_1203,Temperature,22.5973,23.2506,-0.0994,2.0464,0.4978,Normal
snapshot_1203,floor_1203,Humidity,16.5586,27.1358,0.1348,11.4666,-5.6883,Normal
snapshot_1203,floor_1203,Motion,0.0674,0.1698,0.2022,0.2646,-0.826,Normal
snapshot_1203,floor_1203,Power,0.2719,0.8311,0.077,0.419,-0.8541,Normal
snapshot_1203,floor_1203,Smoke,0.0244,0.0518,-0.0956,0.0196,0.445,Normal
snapshot_1203,floor_1203,Motion,0.2615,0.4179,0.1523,0.185,1.1146,Normal
snapshot_1203,floor_1203,Temperature,20.7167,21.615,-0.0124,3.5277,-1.0694,Normal
snapshot_1203,floor_1203,Humidity,67.5981,71.9714,0.013,16.3292,4.5196,Normal
snapshot_1203,floor_1203,Power,0.8326,0.9061,-0.054,0.5893,2.8842,Normal
snapshot_1203,floor_1203,CO2,680.9362,805.5328,-0.0685,237.1621,3.8489,Normal
snapshot_1203,floor_1203,Motion,-0.1659,0.151,-0.1645,0.3166,-3.1589,Normal
snapshot_1203,floor_1203,CO2,476.673,801.8454,0.1,126.9325,0.4445,Normal
snapshot_1203,floor_1203,Power,0.2545,0.4018,-0.13,0.4945,-0.9702,Normal
snapshot_1203,floor_1203,Smoke,0.0207,0.0418,-0.02,0.0146,0.0684,Normal
snapshot_1203,floor_1203,Temperature,23.8402,26.3493,0.1022,2.1359,1.5335,Normal
snapshot_1203,floor_1203,Humidity,40.1669,41.6033,0.0991,11.9253,-0.9666,Normal
snapshot_1203,floor_1203,Smoke,0.0268,0.046,-0.2408,0.0199,0.6774,Normal
snapshot_1203,floor_1203,Temperature,23.6851,25.2324,0.0459,2.0108,1.4042,Normal
snapshot_1203,floor_1203,Temperature,19.7353,22.1227,-0.1119,2.94,-1.8873,Normal
snapshot_1203,floor_1203,Smoke,0.0153,0.0325,0.1353,0.0251,-0.4711,Normal
snapshot_1203,floor_1203,CO2,372.2479,581.4366,0.0413,123.8805,-1.2959,Normal
snapshot_1203,floor_1203,Power,-0.2736,-0.2204,0.0193,0.3746,-4.4906,Normal
snapshot_1204,floor_1204,Smoke,0.0469,0.0569,0.0448,0.0309,2.6877,SpoofingAttack
snapshot_1204,floor_1204,CO2,471.4734,472.3412,0.0094,160.1857,0.3579,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.3306,0.5353,0.0071,0.1957,1.8063,SpoofingAttack
snapshot_1204,floor_1204,Humidity,31.8892,37.4042,0.0078,9.4623,-2.6222,SpoofingAttack
snapshot_1204,floor_1204,Temperature,19.356,22.282,-0.1453,1.9628,-2.2033,SpoofingAttack
snapshot_1204,floor_1204,Power,1.0605,1.2701,-0.0166,0.3752,4.4031,SpoofingAttack
snapshot_1204,floor_1204,Humidity,39.5555,55.1441,0.0486,11.9479,-1.0889,SpoofingAttack
snapshot_1204,floor_1204,Motion,-0.3813,-0.1189,0.1003,0.265,-5.3127,SpoofingAttack
snapshot_1204,floor_1204,CO2,267.3686,368.5204,-0.0119,165.2013,-3.0439,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0116,0.0126,0.105,0.0135,-0.8374,SpoofingAttack
snapshot_1204,floor_1204,Temperature,23.5839,29.1183,0.1019,4.0083,1.3199,SpoofingAttack
snapshot_1204,floor_1204,Power,0.8171,0.8691,0.1115,0.3968,2.7809,SpoofingAttack
snapshot_1204,floor_1204,Temperature,23.1709,23.3812,0.2335,1.929,0.9758,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.3116,0.421,0.0343,0.2312,1.6163,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0133,0.0217,0.1131,0.0018,-0.6717,SpoofingAttack
snapshot_1204,floor_1204,Humidity,33.8274,40.4032,0.0956,10.3935,-2.2345,SpoofingAttack
snapshot_1204,floor_1204,Temperature,33.2888,34.3929,0.3645,4.1789,9.4073,SpoofingAttack
snapshot_1204,floor_1204,Power,0.4794,0.602,-0.0221,0.1934,0.529,SpoofingAttack
snapshot_1204,floor_1204,Smoke,-0.0017,0.0261,0.1174,0.0271,-2.1725,SpoofingAttack
snapshot_1204,floor_1204,CO2,695.4164,774.8746,0.4267,159.0253,4.0903,SpoofingAttack
snapshot_1204,floor_1204,Temperature,25.848,26.5709,0.0006,1.5317,3.2066,SpoofingAttack
snapshot_1204,floor_1204,CO2,492.3219,905.5105,0.0169,89.173,0.7054,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0538,0.0829,0.1469,0.0313,3.3776,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.2222,0.7439,-0.1838,0.1658,0.7219,SpoofingAttack
snapshot_1204,floor_1204,Temperature,24.1834,28.1228,0.2298,3.3415,1.8195,SpoofingAttack
snapshot_1204,floor_1204,CO2,449.0596,794.5922,0.0674,141.3501,-0.0157,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0499,0.0642,0.0726,0.0298,2.9945,SpoofingAttack
snapshot_1204,floor_1204,Humidity,41.0754,50.9869,-0.1162,7.7118,-0.7849,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.3281,0.5856,0.0258,0.224,1.7813,SpoofingAttack
snapshot_1204,floor_1204,Power,0.3741,0.8415,-0.1866,0.3904,-0.1724,SpoofingAttack
snapshot_1204,floor_1204,CO2,595.2357,615.7768,0.1115,123.1957,2.4206,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0347,0.05,-0.0192,0.0307,1.4749,SpoofingAttack
snapshot_1204,floor_1204,Temperature,21.8773,24.0257,-0.0373,3.6783,-0.1023,SpoofingAttack
snapshot_1204,floor_1204,Power,0.1806,0.2745,-0.1075,0.2463,-1.4626,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.0558,0.1829,-0.116,0.2182,-0.942,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0267,0.0307,-0.2096,0.0269,0.67,SpoofingAttack
snapshot_1204,floor_1204,CO2,424.9836,610.7678,-0.0519,182.7487,-0.4169,SpoofingAttack
snapshot_1204,floor_1204,Power,0.4773,0.8499,-0.0775,0.4252,0.5152,SpoofingAttack
snapshot_1204,floor_1204,Humidity,58.5905,73.6411,-0.0744,11.1435,2.7181,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.1457,0.3002,-0.2186,0.1182,-0.0434,SpoofingAttack
snapshot_1204,floor_1204,Temperature,22.7652,24.9841,-0.0758,3.6731,0.6377,SpoofingAttack
snapshot_1204,floor_1204,Temperature,20.0189,22.3629,0.1057,1.7924,-1.6509,SpoofingAttack
snapshot_1204,floor_1204,Power,0.6865,0.8636,-0.0433,0.5197,1.9098,SpoofingAttack
snapshot_1204,floor_1204,Humidity,36.669,43.1178,-0.0321,9.6434,-1.6662,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.1351,0.491,0.2373,0.0853,-0.1486,SpoofingAttack
snapshot_1204,floor_1204,Smoke,0.0515,0.078,0.0523,0.0235,3.1475,SpoofingAttack
snapshot_1204,floor_1204,Motion,0.4375,0.6397,0.0337,0.2406,2.8747,SpoofingAttack
snapshot_1204,floor_1204,Temperature,21.4806,24.073,-0.1713,2.7935,-0.4329,SpoofingAttack
snapshot_1205,floor_1205,Temperature,23.0224,24.7126,0.0738,3.0276,0.852,FireSmoke
snapshot_1205,floor_1205,CO2,409.5148,420.3841,0.1484,133.7465,-0.6748,FireSmoke
snapshot_1205,floor_1205,Humidity,26.7265,33.712,0.1304,12.9585,-3.6547,FireSmoke
snapshot_1205,floor_1205,Smoke,-0.0108,-0.0094,-0.1478,0.0358,-3.0817,FireSmoke
snapshot_1205,floor_1205,Smoke,0.0687,0.0702,-0.0561,0.0188,4.872,FireSmoke
snapshot_1205,floor_1205,Power,-0.0308,0.0483,0.1207,0.2587,-2.8718,FireSmoke
snapshot_1205,floor_1205,CO2,664.4838,795.6171,-0.031,173.8962,3.5747,FireSmoke
snapshot_1205,floor_1205,Motion,-0.0901,0.0326,-0.0525,0.0095,-2.4014,FireSmoke
snapshot_1205,floor_1205,Temperature,23.7873,26.7099,-0.1267,2.7302,1.4894,FireSmoke
snapshot_1205,floor_1205,CO2,434.3461,526.3048,-0.0139,175.2083,-0.2609,FireSmoke
snapshot_1205,floor_1205,Power,0.2944,0.4049,-0.0146,0.2261,-0.7043,FireSmoke
snapshot_1205,floor_1205,Motion,0.0752,0.1055,0.1053,0.2487,-0.7483,FireSmoke
snapshot_1205,floor_1205,Smoke,0.1551,0.1731,0.2636,0.0199,13.5086,FireSmoke
snapshot_1205,floor_1205,Humidity,48.1863,53.7357,0.1208,10.3035,0.6373,FireSmoke
snapshot_1205,floor_1205,Temperature,27.8887,31.4862,0.1889,2.223,4.9073,FireSmoke
snapshot_1205,floor_1205,CO2,955.2734,1148.6201,0.033,122.9935,8.4212,FireSmoke
snapshot_1205,floor_1205,Smoke,0.0331,0.0416,0.0094,0.0203,1.3051,FireSmoke
snapshot_1205,floor_1205,Motion,0.3843,0.4744,0.0825,0.252,2.343,FireSmoke
snapshot_1205,floor_1205,Humidity,43.5482,74.2336,-0.0483,13.7663,-0.2904,FireSmoke
snapshot_1205,floor_1205,Humidity,35.8829,42.0467,-0.0473,8.6043,-1.8234,FireSmoke
snapshot_1205,floor_1205,Temperature,23.3725,25.4666,0.0418,3.0953,1.1438,FireSmoke
snapshot_1205,floor_1205,CO2,574.9256,702.5599,0.0355,134.9896,2.0821,FireSmoke
snapshot_1205,floor_1205,Temperature,24.5254,26.2308,-0.0745,3.2322,2.1045,FireSmoke
snapshot_1205,floor_1205,Power,0.67,0.6869,-0.1042,0.2496,1.7999,FireSmoke
snapshot_1205,floor_1205,Smoke,0.0643,0.1309,0.0658,0.0239,4.4267,FireSmoke
snapshot_1205,floor_1205,CO2,647.7496,751.3437,-0.1549,136.8443,3.2958,FireSmoke
snapshot_1205,floor_1205,Humidity,55.4769,65.7537,0.008,12.5125,2.0954,FireSmoke
snapshot_1205,floor_1205,Power,0.3269,0.6537,0.1401,0.4754,-0.4873,FireSmoke
snapshot_1205,floor_1205,Smoke,0.047,0.0819,0.1693,0.0188,2.6953,FireSmoke
snapshot_1205,floor_1205,Smoke,-0.0067,0.0242,0.0691,0.0329,-2.6747,FireSmoke
snapshot_1205,floor_1205,Temperature,23.3328,26.9782,-0.0496,2.4128,1.1106,FireSmoke
snapshot_1205,floor_1205,Power,0.4176,0.6062,0.0606,0.2531,0.1176,FireSmoke
snapshot_1205,floor_1205,Motion,-0.1888,-0.036,0.0617,0.2087,-3.3877,FireSmoke
snapshot_1205,floor_1205,CO2,647.7675,838.4012,-0.1521,121.3278,3.2961,FireSmoke
snapshot_1205,floor_1205,Humidity,28.0092,33.8333,-0.0381,11.7015,-3.3982,FireSmoke
snapshot_1205,floor_1205,Motion,0.0461,0.2922,0.1369,0.2928,-1.0389,FireSmoke
snapshot_1205,floor_1205,Humidity,46.4321,51.7257,-0.0027,11.6554,0.2864,FireSmoke
snapshot_1205,floor_1205,CO2,678.6931,1000.0852,0.2578,130.6013,3.8116,FireSmoke
snapshot_1205,floor_1205,Smoke,0.0459,0.0725,-0.0077,0.0126,2.5944,FireSmoke
snapshot_1205,floor_1205,Power,0.2724,0.8523,-0.0069,0.2706,-0.8507,FireSmoke
snapshot_1205,floor_1205,Smoke,0.0296,0.0469,0.0725,0.0281,0.9617,FireSmoke
snapshot_1205,floor_1205,Temperature,21.8907,23.5919,0.0742,2.5281,-0.0911,FireSmoke
snapshot_1205,floor_1205,Motion,-0.2012,0.0625,-0.0169,0.288,-3.5117,FireSmoke
snapshot_1205,floor_1205,CO2,474.2356,734.2849,0.0359,178.8402,0.4039,FireSmoke
snapshot_1206,floor_1206,Motion,-0.045,0.1371,0.1066,0.2192,-1.9501,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.0388,0.0414,0.1328,0.021,1.8775,SpoofingAttack
snapshot_1206,floor_1206,CO2,618.8596,701.21,0.196,165.461,2.8143,SpoofingAttack
snapshot_1206,floor_1206,Humidity,41.4829,44.7157,-0.0413,9.9753,-0.7034,SpoofingAttack
snapshot_1206,floor_1206,CO2,582.3381,659.067,0.321,86.0622,2.2056,SpoofingAttack
snapshot_1206,floor_1206,Motion,0.309,0.3092,0.0484,0.2412,1.5902,SpoofingAttack
snapshot_1206,floor_1206,Power,0.7702,0.7786,0.1735,0.3293,2.4679,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.0602,0.0696,0.0965,0.0157,4.019,SpoofingAttack
snapshot_1206,floor_1206,Temperature,20.2126,23.3396,0.2055,3.8047,-1.4895,SpoofingAttack
snapshot_1206,floor_1206,Humidity,38.5381,51.3255,-0.2321,12.7818,-1.2924,SpoofingAttack
snapshot_1206,floor_1206,Power,-0.4674,-0.3943,-0.1009,0.4817,-5.7827,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.0474,0.055,-0.0102,0.0238,2.7372,SpoofingAttack
snapshot_1206,floor_1206,CO2,499.0888,777.6078,-0.0733,234.5341,0.8181,SpoofingAttack
snapshot_1206,floor_1206,Temperature,24.4486,26.7688,0.0911,4.1381,2.0405,SpoofingAttack
snapshot_1206,floor_1206,Humidity,37.4553,43.9104,0.1837,12.452,-1.5089,SpoofingAttack
snapshot_1206,floor_1206,Smoke,-0.0268,-0.0,-0.2493,0.027,-4.6845,SpoofingAttack
snapshot_1206,floor_1206,Motion,0.3963,0.4542,0.1658,0.2118,2.4629,SpoofingAttack
snapshot_1206,floor_1206,Power,0.1875,0.4847,-0.0446,0.4797,-1.4166,SpoofingAttack
snapshot_1206,floor_1206,Temperature,28.601,31.0818,0.1511,3.4468,5.5008,SpoofingAttack
snapshot_1206,floor_1206,CO2,526.2536,615.9902,0.4619,78.0229,1.2709,SpoofingAttack
snapshot_1206,floor_1206,Motion,0.1543,0.4877,0.0758,0.3051,0.0428,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.0388,0.0463,-0.0507,0.0204,1.8764,SpoofingAttack
snapshot_1206,floor_1206,CO2,373.873,394.5635,0.0566,149.6423,-1.2688,SpoofingAttack
snapshot_1206,floor_1206,Power,0.6391,0.9209,0.1164,0.2866,1.5937,SpoofingAttack
snapshot_1206,floor_1206,Humidity,47.8635,56.7849,-0.057,6.2875,0.5727,SpoofingAttack
snapshot_1206,floor_1206,Temperature,20.4136,23.4714,-0.0518,0.8065,-1.322,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.063,0.0884,0.0005,0.0278,4.2998,SpoofingAttack
snapshot_1206,floor_1206,Motion,0.6419,0.6864,0.0989,0.2304,4.919,SpoofingAttack
snapshot_1206,floor_1206,Motion,0.5777,0.6906,0.1941,0.214,4.2768,SpoofingAttack
snapshot_1206,floor_1206,CO2,580.5451,614.734,-0.0281,174.1301,2.1758,SpoofingAttack
snapshot_1206,floor_1206,Temperature,21.6605,22.8983,-0.0424,2.9722,-0.283,SpoofingAttack
snapshot_1206,floor_1206,Power,0.4776,0.5627,0.0439,0.3745,0.5174,SpoofingAttack
snapshot_1206,floor_1206,Humidity,67.4619,73.6061,-0.0623,3.7971,4.4924,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.031,0.0441,0.0044,0.0169,1.0958,SpoofingAttack
snapshot_1206,floor_1206,CO2,548.9177,615.7417,-0.1454,141.9995,1.6486,SpoofingAttack
snapshot_1206,floor_1206,Humidity,61.7569,62.2442,0.0022,16.7727,3.3514,SpoofingAttack
snapshot_1206,floor_1206,Motion,0.3843,0.683,-0.0583,0.2491,2.3426,SpoofingAttack
snapshot_1206,floor_1206,Humidity,40.4234,46.7933,-0.1275,11.1255,-0.9153,SpoofingAttack
snapshot_1206,floor_1206,Temperature,19.922,19.9561,0.0451,3.0729,-1.7316,SpoofingAttack
snapshot_1206,floor_1206,Motion,-0.042,0.2778,-0.0151,0.218,-1.9201,SpoofingAttack
snapshot_1206,floor_1206,Power,1.0235,1.1289,-0.0722,0.3564,4.1567,SpoofingAttack
snapshot_1206,floor_1206,Smoke,0.0064,0.0348,-0.0547,0.0175,-1.3596,SpoofingAttack
snapshot_1206,floor_1206,Temperature,20.1459,21.6211,-0.0317,1.4887,-1.5451,SpoofingAttack
snapshot_1206,floor_1206,CO2,223.058,413.554,-0.0549,158.0645,-3.7824,SpoofingAttack
snapshot_1206,floor_1206,Humidity,52.2113,67.557,-0.0285,11.6858,1.4423,SpoofingAttack
snapshot_1207,floor_1207,Smoke,0.029,0.054,-0.0341,0.0213,0.9025,Normal
snapshot_1207,floor_1207,Power,0.1586,0.4302,-0.2283,0.1226,-1.6095,Normal
snapshot_1207,floor_1207,Humidity,56.2281,72.0763,0.0091,9.3629,2.2456,Normal
snapshot_1207,floor_1207,CO2,274.8626,469.285,0.2597,138.5209,-2.919,Normal
snapshot_1207,floor_1207,Temperature,20.4458,23.3933,0.0092,2.5438,-1.2951,Normal
snapshot_1207,floor_1207,Humidity,42.482,48.6135,-0.0842,7.108,-0.5036,Normal
snapshot_1207,floor_1207,Smoke,0.045,0.0769,0.1193,0.0212,2.5019,Normal
snapshot_1207,floor_1207,Temperature,22.282,22.4511,0.075,2.5702,0.235,Normal
snapshot_1207,floor_1207,Smoke,0.0193,0.0235,-0.1709,0.0253,-0.0733,Normal
snapshot_1207,floor_1207,CO2,496.6478,502.1416,0.135,130.3036,0.7775,Normal
snapshot_1207,floor_1207,Humidity,44.3678,51.4084,0.0926,15.2313,-0.1264,Normal
snapshot_1207,floor_1207,Power,0.5765,0.9102,0.0448,0.2892,1.1768,Normal
snapshot_1207,floor_1207,Motion,0.2927,0.4633,0.0255,0.1364,1.4275,Normal
snapshot_1207,floor_1207,Temperature,26.5924,34.412,-0.0604,3.7065,3.827,Normal
snapshot_1207,floor_1207,CO2,465.6567,508.6381,-0.1161,115.3874,0.2609,Normal
snapshot_1207,floor_1207,Humidity,68.989,83.8177,-0.0673,7.916,4.7978,Normal
snapshot_1207,floor_1207,Motion,0.2114,0.3282,0.0027,0.1643,0.6137,Normal
snapshot_1207,floor_1207,Temperature,25.4969,30.9104,-0.2181,2.7851,2.9141,Normal
snapshot_1207,floor_1207,Smoke,0.0266,0.0471,-0.1117,0.0231,0.6567,Normal
snapshot_1207,floor_1207,Power,0.3905,0.8757,-0.0651,0.4073,-0.0633,Normal
snapshot_1207,floor_1207,Humidity,61.9927,76.447,0.0655,16.6745,3.3985,Normal
snapshot_1207,floor_1207,Power,0.2613,0.6958,0.041,0.3471,-0.9248,Normal
snapshot_1207,floor_1207,CO2,519.2131,535.8395,-0.0643,145.5309,1.1536,Normal
snapshot_1207,floor_1207,Temperature,21.6253,24.8809,0.0544,2.526,-0.3123,Normal
snapshot_1207,floor_1207,Motion,-0.3824,-0.0405,0.1013,0.303,-5.3243,Normal
snapshot_1207,floor_1207,Smoke,0.0474,0.0534,-0.0495,0.0241,2.7424,Normal
snapshot_1207,floor_1207,Power,0.7029,0.9357,-0.1616,0.3866,2.019,Normal
snapshot_1207,floor_1207,Temperature,19.1768,19.2811,-0.081,3.1641,-2.3526,Normal
snapshot_1207,floor_1207,Humidity,32.2011,37.5741,-0.0138,14.9938,-2.5598,Normal
snapshot_1207,floor_1207,Motion,0.1901,0.3095,-0.0576,0.2023,0.4007,Normal
snapshot_1207,floor_1207,Power,0.4784,0.4829,-0.1108,0.325,0.5227,Normal
snapshot_1207,floor_1207,Temperature,19.6274,22.9762,0.2257,1.989,-1.9771,Normal
snapshot_1207,floor_1207,CO2,487.6951,790.4337,-0.0024,102.7173,0.6283,Normal
snapshot_1207,floor_1207,Motion,0.4849,0.6396,-0.0331,0.2571,3.349,Normal
snapshot_1207,floor_1207,Humidity,61.2034,61.2185,-0.1283,15.9375,3.2407,Normal
snapshot_1207,floor_1207,Smoke,0.0551,0.0893,0.1173,0.0236,3.5142,Normal
snapshot_1207,floor_1207,Motion,0.3928,0.4205,0.1225,0.2016,2.4282,Normal
snapshot_1207,floor_1207,Power,0.5076,0.8965,0.026,0.3493,0.7172,Normal
snapshot_1207,floor_1207,Smoke,0.0563,0.0877,0.0295,0.0103,3.6262,Normal
snapshot_1207,floor_1207,Humidity,58.1611,63.1281,0.1168,11.7328,2.6322,Normal
snapshot_1207,floor_1207,Smoke,-0.0177,-0.0158,-0.152,0.0352,-3.7727,Normal
snapshot_1207,floor_1207,Humidity,54.0799,77.2282,-0.0636,8.842,1.816,Normal
snapshot_1207,floor_1207,Motion,-0.0286,0.1434,-0.0297,0.303,-1.7865,Normal
snapshot_1207,floor_1207,CO2,362.5209,576.917,-0.0078,150.5293,-1.458,Normal
snapshot_1207,floor_1207,Power,1.2731,1.4581,-0.052,0.4693,5.8207,Normal
snapshot_1207,floor_1207,Smoke,-0.0064,0.0211,0.0351,0.0309,-2.6442,Normal
snapshot_1207,floor_1207,Motion,0.0056,0.334,-0.0451,0.2898,-1.4445,Normal
snapshot_1207,floor_1207,Temperature,23.4469,25.614,0.0599,3.8498,1.2057,Normal
snapshot_1207,floor_1207,Power,-0.1855,0.2585,0.1063,0.3672,-3.903,Normal
snapshot_1207,floor_1207,CO2,448.9987,559.457,0.0386,160.5937,-0.0167,Normal
snapshot_1207,floor_1207,Temperature,22.9356,23.4402,0.2453,4.0302,0.7797,Normal
snapshot_1207,floor_1207,Power,0.5249,0.6375,-0.0291,0.552,0.8325,Normal
snapshot_1207,floor_1207,Motion,0.0193,0.3533,-0.0984,0.2465,-1.307,Normal
snapshot_1207,floor_1207,Humidity,48.389,60.1661,-0.172,8.175,0.6778,Normal
snapshot_1208,floor_1208,Motion,0.0085,0.1552,-0.0156,0.1546,-1.4154,FireSmoke
snapshot_1208,floor_1208,Smoke,0.1712,0.1828,0.0786,0.0198,15.1235,FireSmoke
snapshot_1208,floor_1208,CO2,669.3826,831.2403,0.0354,141.0795,3.6564,FireSmoke
snapshot_1208,floor_1208,Temperature,28.6285,30.4618,0.0564,3.0653,5.5238,FireSmoke
snapshot_1208,floor_1208,Humidity,52.2288,75.0465,0.055,6.8384,1.4458,FireSmoke
snapshot_1208,floor_1208,Smoke,0.2055,0.2503,0.0829,0.0166,18.5524,FireSmoke
snapshot_1208,floor_1208,Motion,0.0464,0.1293,0.0908,0.2221,-1.0357,FireSmoke
snapshot_1208,floor_1208,Temperature,24.9306,25.7826,0.0182,2.3246,2.4421,FireSmoke
snapshot_1208,floor_1208,Power,0.038,0.2877,0.1042,0.2105,-2.4136,FireSmoke
snapshot_1208,floor_1208,Humidity,39.8987,44.6224,0.0597,13.1608,-1.0203,FireSmoke
snapshot_1208,floor_1208,Power,0.8065,1.1428,-0.148,0.4946,2.7101,FireSmoke
snapshot_1208,floor_1208,Temperature,21.9172,29.4148,0.0851,3.0712,-0.069,FireSmoke
snapshot_1208,floor_1208,CO2,534.9261,617.249,0.1242,156.648,1.4154,FireSmoke
snapshot_1208,floor_1208,Motion,0.1413,0.1456,-0.0728,0.0415,-0.0869,FireSmoke
snapshot_1208,floor_1208,Smoke,0.0583,0.0927,-0.1381,0.0055,3.8287,FireSmoke
snapshot_1208,floor_1208,Humidity,60.3105,72.1908,-0.2358,10.4549,3.0621,FireSmoke
snapshot_1208,floor_1208,Power,1.116,1.4133,-0.0105,0.4594,4.7733,FireSmoke
snapshot_1208,floor_1208,Temperature,24.1884,29.1011,0.0596,3.3753,1.8236,FireSmoke
snapshot_1208,floor_1208,Smoke,-0.001,0.0029,0.0477,0.0283,-2.1024,FireSmoke
snapshot_1208,floor_1208,Humidity,68.6635,72.9202,-0.0738,11.4534,4.7327,FireSmoke
snapshot_1208,floor_1208,Power,0.7177,1.1515,-0.01,0.2288,2.1177,FireSmoke
snapshot_1208,floor_1208,Humidity,44.8293,59.3704,-0.0819,7.6613,-0.0341,FireSmoke
snapshot_1208,floor_1208,Smoke,0.0407,0.0419,0.0854,0.0193,2.0657,FireSmoke
snapshot_1208,floor_1208,Motion,-0.0011,0.1221,0.229,0.1876,-1.5109,FireSmoke
snapshot_1208,floor_1208,Temperature,19.7321,22.8573,0.1175,3.8917,-1.8899,FireSmoke
snapshot_1208,floor_1208,Temperature,26.394,29.767,0.1452,1.3039,3.6617,FireSmoke
snapshot_1208,floor_1208,CO2,590.3103,834.5777,0.0826,80.0325,2.3385,FireSmoke
snapshot_1208,floor_1208,Motion,0.0355,0.1282,0.025,0.2278,-1.1454,FireSmoke
snapshot_1208,floor_1208,Humidity,28.1147,36.6114,-0.0097,17.7697,-3.3771,FireSmoke
snapshot_1208,floor_1208,Temperature,24.2115,24.9959,0.0062,2.7378,1.8429,FireSmoke
snapshot_1208,floor_1208,Smoke,0.04,0.0792,0.1056,0.0287,2.0019,FireSmoke
snapshot_1208,floor_1208,CO2,631.5434,691.2052,-0.0669,176.5886,3.0257,FireSmoke
snapshot_1208,floor_1208,Motion,0.0937,0.4341,-0.0879,0.2626,-0.5631,FireSmoke
snapshot_1208,floor_1208,Power,0.1115,0.5699,0.0655,0.2192,-1.9235,FireSmoke
snapshot_1208,floor_1208,Motion,0.0327,0.1895,-0.0383,0.2418,-1.1734,FireSmoke
snapshot_1208,floor_1208,Power,0.3576,0.3746,0.2248,0.4348,-0.2826,FireSmoke
snapshot_1208,floor_1208,Smoke,0.1379,0.1458,-0.0674,0.0115,11.7949,FireSmoke
snapshot_1208,floor_1208,Humidity,23.6068,25.4205,-0.0264,8.9062,-4.2786,FireSmoke
snapshot_1208,floor_1208,CO2,663.3714,734.8306,0.2088,71.3186,3.5562,FireSmoke
snapshot_1208,floor_1208,Temperature,26.7486,28.9141,0.2573,2.0069,3.9571,FireSmoke
snapshot_1208,floor_1208,CO2,538.3131,662.6443,0.0172,155.0116,1.4719,FireSmoke
snapshot_1208,floor_1208,Motion,0.2754,0.3262,0.244,0.2836,1.2536,FireSmoke
snapshot_1208,floor_1208,Power,-0.1752,-0.0576,-0.0208,0.31,-3.8349,FireSmoke
snapshot_1208,floor_1208,Temperature,22.4596,23.1993,-0.0299,2.6916,0.383,FireSmoke
